unet_lpips,unet_ssim,unet_psnr,unet_ms_ssim,unet_brisque,srunet_lpips,srunet_ssim,srunet_psnr,srunet_ms_ssim,srunet_brisque,quant_unet_lpips,quant_unet_ssim,quant_unet_psnr,quant_unet_ms_ssim,quant_unet_brisque,quant_srunet_lpips,quant_srunet_ssim,quant_srunet_psnr,quant_srunet_ms_ssim,quant_srunet_brisque
0.4597822427749634,0.8948421478271484,21.23910140991211,0.6919593811035156,153.59100341796875,0.567412257194519,0.8880189061164856,20.196950912475586,0.6708243489265442,153.59100341796875,0.314508318901062,0.9058229327201843,28.810081481933594,0.8777358531951904,21.83807373046875,0.34152790904045105,0.9059324264526367,29.058223724365234,0.878185510635376,29.37078857421875
0.47515228390693665,0.8868813514709473,21.180879592895508,0.68625807762146,153.59100341796875,0.5782153010368347,0.880158007144928,20.150835037231445,0.6651646494865417,153.59100341796875,0.33974072337150574,0.8986043930053711,28.602083206176758,0.8711116313934326,24.01824951171875,0.3686154782772064,0.8985897898674011,28.805034637451172,0.8713076710700989,32.23944091796875
0.46966421604156494,0.8875626921653748,21.196487426757812,0.6867585182189941,153.59100341796875,0.5753347873687744,0.8808586597442627,20.167320251464844,0.6658437848091125,153.59100341796875,0.3369918465614319,0.8995203375816345,28.72076416015625,0.8729199767112732,24.83172607421875,0.36504584550857544,0.8989923000335693,28.919631958007812,0.8727449774742126,32.66278076171875
0.47193804383277893,0.8855381011962891,21.20407485961914,0.6859259605407715,153.59100341796875,0.5766270160675049,0.8787439465522766,20.163700103759766,0.6649807095527649,153.59100341796875,0.33295899629592896,0.897749662399292,28.720745086669922,0.8721468448638916,24.93914794921875,0.36208900809288025,0.8975784182548523,28.920495986938477,0.8722981810569763,33.11053466796875
0.47296932339668274,0.8864443302154541,21.1790771484375,0.6861021518707275,153.59100341796875,0.5768883228302002,0.8798174858093262,20.153894424438477,0.6651391386985779,153.59100341796875,0.33612990379333496,0.8972880244255066,28.526805877685547,0.8701346516609192,23.80194091796875,0.36420708894729614,0.897786557674408,28.777772903442383,0.8708265423774719,31.46600341796875
0.47127020359039307,0.8854170441627502,21.21160316467285,0.6853823065757751,153.59100341796875,0.5766125917434692,0.8784389495849609,20.166406631469727,0.664518415927887,153.59100341796875,0.332355260848999,0.89738529920578,28.76430320739746,0.8726205825805664,26.07293701171875,0.36126911640167236,0.8971057534217834,28.976848602294922,0.8728430867195129,34.80096435546875
0.47883665561676025,0.8832241892814636,21.181943893432617,0.6836877465248108,153.59100341796875,0.581155002117157,0.876643180847168,20.157215118408203,0.6629913449287415,153.59100341796875,0.34641769528388977,0.8959524631500244,28.628498077392578,0.8695688247680664,26.50555419921875,0.37390559911727905,0.8949956893920898,28.79347801208496,0.8691712021827698,34.72576904296875
0.4758644104003906,0.8825951218605042,21.198766708374023,0.683617115020752,153.59100341796875,0.5783469080924988,0.8759012222290039,20.158512115478516,0.6626961827278137,153.59100341796875,0.3388698399066925,0.8945371508598328,28.62392234802246,0.8698947429656982,26.38836669921875,0.3671511113643646,0.8941337466239929,28.83852195739746,0.870021641254425,35.31024169921875
0.47011759877204895,0.886561393737793,21.213369369506836,0.6866612434387207,153.59100341796875,0.5741990804672241,0.8799418807029724,20.170249938964844,0.6656795144081116,153.59100341796875,0.3278934359550476,0.8975382447242737,28.657255172729492,0.8716561198234558,24.60662841796875,0.35613778233528137,0.8972733020782471,28.901330947875977,0.8718181252479553,33.18670654296875
0.47488725185394287,0.8838503956794739,21.212158203125,0.6849362254142761,153.59100341796875,0.5791054964065552,0.8768189549446106,20.160972595214844,0.6638440489768982,153.59100341796875,0.33668333292007446,0.8958770632743835,28.729917526245117,0.8714337348937988,26.36590576171875,0.3660435974597931,0.8953997492790222,28.90129280090332,0.8713585734367371,35.74969482421875
0.48402664065361023,0.8825201988220215,21.1771297454834,0.6833942532539368,153.59100341796875,0.5844277143478394,0.8757737278938293,20.143512725830078,0.6624658703804016,153.59100341796875,0.3521761894226074,0.8952147364616394,28.560653686523438,0.8684704303741455,26.56317138671875,0.3818209171295166,0.8942402005195618,28.717756271362305,0.868053138256073,35.36834716796875
0.4699174761772156,0.8847437500953674,21.235401153564453,0.6857957243919373,153.59100341796875,0.5763533711433411,0.8777417540550232,20.18118667602539,0.6645652651786804,153.59100341796875,0.3330761194229126,0.8965792059898376,28.84424591064453,0.8731419444084167,26.92205810546875,0.36205363273620605,0.8960340619087219,29.03060531616211,0.8729739189147949,35.79998779296875
0.47350192070007324,0.885058581829071,21.200233459472656,0.6860044598579407,153.59100341796875,0.5781702399253845,0.8784160614013672,20.161245346069336,0.6649848818778992,153.59100341796875,0.33907055854797363,0.8963649272918701,28.600330352783203,0.8697331547737122,25.10272216796875,0.36681726574897766,0.8963205218315125,28.812864303588867,0.8699783682823181,33.07635498046875
0.48042798042297363,0.8823776245117188,21.202669143676758,0.6835980415344238,153.59100341796875,0.5833362936973572,0.8753343224525452,20.151662826538086,0.6624844074249268,153.59100341796875,0.3464800715446472,0.8947017192840576,28.668115615844727,0.8697592616081238,27.48651123046875,0.37605565786361694,0.8937932848930359,28.837034225463867,0.86942058801651,36.09100341796875
0.48089301586151123,0.8814893364906311,21.189456939697266,0.6832413673400879,153.59100341796875,0.5825284123420715,0.8748176693916321,20.150066375732422,0.6622783541679382,153.59100341796875,0.35192281007766724,0.8941766619682312,28.594635009765625,0.8686812520027161,27.64520263671875,0.3827720880508423,0.8929963111877441,28.770214080810547,0.8680817484855652,36.40447998046875
0.478176087141037,0.8822954297065735,21.19124412536621,0.6837618947029114,153.59100341796875,0.5818313956260681,0.8753916621208191,20.150230407714844,0.6628342270851135,153.59100341796875,0.3453039824962616,0.8950455188751221,28.6257381439209,0.869618833065033,27.25067138671875,0.37617385387420654,0.8939961791038513,28.81037712097168,0.869173526763916,35.66766357421875
0.4701884984970093,0.8855400681495667,21.222373962402344,0.6865187287330627,153.59100341796875,0.5758973360061646,0.8787394165992737,20.17484474182129,0.6656493544578552,153.59100341796875,0.33125966787338257,0.8969581723213196,28.691970825195312,0.8715929985046387,25.52557373046875,0.3604758083820343,0.8967925906181335,28.936307907104492,0.8718932271003723,33.76239013671875
0.48800668120384216,0.8796029090881348,21.15319061279297,0.6816301345825195,153.59100341796875,0.5899643301963806,0.8726865649223328,20.121540069580078,0.6610252261161804,153.59100341796875,0.35798099637031555,0.891583263874054,28.40856170654297,0.8656373620033264,28.03582763671875,0.3884594440460205,0.8909852504730225,28.58934211730957,0.8655773997306824,36.59979248046875
0.4886696934700012,0.8792020678520203,21.154159545898438,0.6813206076622009,153.59100341796875,0.5902734994888306,0.872348964214325,20.119606018066406,0.6604485511779785,153.59100341796875,0.3600215017795563,0.890582263469696,28.40680694580078,0.8650878071784973,28.20623779296875,0.3888237476348877,0.8898305892944336,28.59451675415039,0.8648171424865723,36.04022216796875
0.48506638407707214,0.8804163336753845,21.18001937866211,0.682539701461792,153.59100341796875,0.588469386100769,0.8735137581825256,20.14178466796875,0.661734402179718,153.59100341796875,0.3519609570503235,0.8927255272865295,28.601749420166016,0.8679131865501404,28.34588623046875,0.38200071454048157,0.8919736742973328,28.76280975341797,0.8676517605781555,36.75457763671875
0.47357654571533203,0.8841593861579895,21.210508346557617,0.6861109733581543,153.59100341796875,0.579383909702301,0.8774120807647705,20.171863555908203,0.6651851534843445,153.59100341796875,0.33423539996147156,0.8960224986076355,28.669443130493164,0.8707964420318604,25.32537841796875,0.36257925629615784,0.8956129550933838,28.920686721801758,0.8708882331848145,32.92205810546875
0.4836440682411194,0.8794898986816406,21.181943893432617,0.6821744441986084,153.59100341796875,0.5863686800003052,0.8726496696472168,20.15069580078125,0.6615272164344788,153.59100341796875,0.3513294756412506,0.891972005367279,28.57284927368164,0.8674892783164978,28.42547607421875,0.3810424506664276,0.891237199306488,28.76675033569336,0.8672067523002625,36.82440185546875
0.4864102602005005,0.8790936470031738,21.162086486816406,0.6815807819366455,153.59100341796875,0.5883337259292603,0.8723717331886292,20.141475677490234,0.6608536839485168,153.59100341796875,0.35632452368736267,0.891495406627655,28.506671905517578,0.866223156452179,28.39715576171875,0.38476061820983887,0.8905942440032959,28.666187286376953,0.8657910227775574,36.84686279296875
0.48397931456565857,0.8791362643241882,21.164548873901367,0.681872546672821,153.59100341796875,0.5872772336006165,0.8723805546760559,20.142728805541992,0.6611354947090149,153.59100341796875,0.3516504168510437,0.8920661807060242,28.518695831298828,0.8672322630882263,28.70623779296875,0.3811210095882416,0.8910978436470032,28.6912899017334,0.8667623400688171,37.18963623046875
0.4770100712776184,0.8829383254051208,21.200702667236328,0.6851711869239807,153.59100341796875,0.5823621153831482,0.8762170672416687,20.16619110107422,0.6643121838569641,153.59100341796875,0.339345246553421,0.894942581653595,28.606163024902344,0.8693897128105164,25.80780029296875,0.36706316471099854,0.8949258923530579,28.836280822753906,0.869652509689331,33.29510498046875
0.4920642375946045,0.8785843253135681,21.144519805908203,0.681047260761261,153.59100341796875,0.5935143828392029,0.8717209696769714,20.127178192138672,0.6605470776557922,153.59100341796875,0.36493006348609924,0.8917019963264465,28.46062469482422,0.8649945259094238,28.24822998046875,0.3951404392719269,0.8905353546142578,28.58639907836914,0.8642327785491943,37.14471435546875
0.48218265175819397,0.8804731369018555,21.196842193603516,0.6835617423057556,153.59100341796875,0.5872864723205566,0.8735806941986084,20.164396286010742,0.6626618504524231,153.59100341796875,0.34810465574264526,0.8939011693000793,28.66436767578125,0.8693058490753174,28.01141357421875,0.3800867795944214,0.8926246166229248,28.846891403198242,0.8687717318534851,36.88787841796875
0.48550868034362793,0.8788588047027588,21.179115295410156,0.6823244690895081,153.59100341796875,0.5885373950004578,0.8718593716621399,20.144804000854492,0.6614780426025391,153.59100341796875,0.3540128171443939,0.8920952677726746,28.509002685546875,0.866773784160614,27.73602294921875,0.3854452073574066,0.8906757831573486,28.658647537231445,0.8660292029380798,36.99578857421875
0.48087039589881897,0.8833252787590027,21.178834915161133,0.6847785115242004,153.59100341796875,0.5851603746414185,0.876359760761261,20.149410247802734,0.664100170135498,153.59100341796875,0.34005069732666016,0.895290195941925,28.48316192626953,0.8683319091796875,24.87762451171875,0.36973440647125244,0.8950584530830383,28.698841094970703,0.8686790466308594,33.63201904296875
0.48454782366752625,0.8794278502464294,21.195974349975586,0.6825322508811951,153.59100341796875,0.5893067717552185,0.8724579811096191,20.155353546142578,0.6617740988731384,153.59100341796875,0.3509737253189087,0.8925508856773376,28.610260009765625,0.8679497838020325,27.46405029296875,0.38216260075569153,0.8913895487785339,28.759056091308594,0.8674219250679016,36.11248779296875
0.48856326937675476,0.8769729733467102,21.172489166259766,0.6806421279907227,153.59100341796875,0.5912143588066101,0.8699089884757996,20.135648727416992,0.6598697304725647,153.59100341796875,0.35616886615753174,0.8894929885864258,28.454639434814453,0.8651707768440247,28.73699951171875,0.3876829743385315,0.8881637454032898,28.61100196838379,0.8645372986793518,38.19061279296875
0.4866871237754822,0.8784055113792419,21.182579040527344,0.681812047958374,153.59100341796875,0.5897982716560364,0.8713559508323669,20.144996643066406,0.6610801815986633,153.59100341796875,0.35546383261680603,0.8909956812858582,28.546627044677734,0.8660613894462585,28.09783935546875,0.3854547441005707,0.8899131417274475,28.692981719970703,0.8655285239219666,37.35809326171875
0.48783618211746216,0.8786420822143555,21.184803009033203,0.6821599006652832,153.59100341796875,0.5910140872001648,0.8715011477470398,20.14376449584961,0.6614783406257629,153.59100341796875,0.35354986786842346,0.8911985754966736,28.535356521606445,0.8667554259300232,27.56268310546875,0.3833213448524475,0.8902883529663086,28.69251251220703,0.8663973212242126,37.36883544921875
0.47776496410369873,0.8830604553222656,21.2083740234375,0.6856045126914978,153.59100341796875,0.5839967727661133,0.8759870529174805,20.16193199157715,0.6648301482200623,153.59100341796875,0.33811402320861816,0.8947281241416931,28.558910369873047,0.8686881065368652,25.21600341796875,0.3661639094352722,0.8948132395744324,28.79120635986328,0.8690569400787354,33.25457763671875
0.4767002463340759,0.8809342384338379,21.23609161376953,0.6843215823173523,153.59100341796875,0.5849475860595703,0.8734273910522461,20.171524047851562,0.6633702516555786,153.59100341796875,0.33798882365226746,0.8937562108039856,28.799468994140625,0.8706123232841492,27.83807373046875,0.3679750859737396,0.8933451771736145,28.957141876220703,0.8704823851585388,36.40155029296875
0.4837375581264496,0.8798577189445496,21.207334518432617,0.6831751465797424,153.59100341796875,0.5876645445823669,0.8727744221687317,20.161579132080078,0.6624709963798523,153.59100341796875,0.34940746426582336,0.8926084041595459,28.596193313598633,0.8681052327156067,27.67791748046875,0.37756529450416565,0.8919133543968201,28.76891326904297,0.8677586913108826,35.90496826171875
0.4856896996498108,0.8803979754447937,21.2132625579834,0.6834716796875,153.59100341796875,0.5900740623474121,0.8731716275215149,20.155942916870117,0.6627056002616882,153.59100341796875,0.3469768762588501,0.893276035785675,28.622140884399414,0.8684563040733337,27.72039794921875,0.37768951058387756,0.892340898513794,28.770877838134766,0.8680265545845032,37.19842529296875
0.4885583221912384,0.8814237713813782,21.176624298095703,0.6840826869010925,153.59100341796875,0.5904350876808167,0.8744444847106934,20.14325714111328,0.6634684205055237,153.59100341796875,0.3504592776298523,0.8937013745307922,28.40334129333496,0.8656477332115173,25.06610107421875,0.38044804334640503,0.8933784365653992,28.610811233520508,0.8656745553016663,33.82244873046875
0.4910186529159546,0.8787805438041687,21.176311492919922,0.6819934844970703,153.59100341796875,0.5944621562957764,0.87136310338974,20.134368896484375,0.661340057849884,153.59100341796875,0.35437634587287903,0.8920286297798157,28.51883316040039,0.866585910320282,27.23651123046875,0.3859695792198181,0.8907899856567383,28.67290687561035,0.8659722208976746,37.30487060546875
0.48304682970046997,0.8794493079185486,21.204187393188477,0.6831596493721008,153.59100341796875,0.5885963439941406,0.8723486065864563,20.162927627563477,0.6623671650886536,153.59100341796875,0.34663456678390503,0.8921994566917419,28.632802963256836,0.8681513667106628,28.09295654296875,0.3792210817337036,0.8910728096961975,28.808908462524414,0.8675913214683533,37.94354248046875
0.4909847378730774,0.8774703145027161,21.176082611083984,0.6816865801811218,153.59100341796875,0.593512773513794,0.8703736662864685,20.145082473754883,0.6610878705978394,153.59100341796875,0.3554062843322754,0.8910219073295593,28.508596420288086,0.8657639026641846,27.92938232421875,0.38692593574523926,0.8896715641021729,28.671396255493164,0.8649985790252686,36.96014404296875
0.4807990789413452,0.8823310732841492,21.21706199645996,0.6854982376098633,153.59100341796875,0.5863025784492493,0.8753666877746582,20.17983627319336,0.6649394631385803,153.59100341796875,0.3363876938819885,0.894294023513794,28.650218963623047,0.8694319725036621,25.80145263671875,0.3678984045982361,0.8941604495048523,28.8400936126709,0.8695866465568542,34.93719482421875
0.48788225650787354,0.8772256970405579,21.171966552734375,0.6813456416130066,153.59100341796875,0.5933138728141785,0.8700571060180664,20.138647079467773,0.6604154706001282,153.59100341796875,0.35571908950805664,0.8900060057640076,28.463825225830078,0.8648036122322083,28.15936279296875,0.3863547742366791,0.8889803886413574,28.6329345703125,0.8642571568489075,37.64080810546875
0.4897019863128662,0.8770060539245605,21.170185089111328,0.6814842820167542,153.59100341796875,0.5925930142402649,0.8701686859130859,20.14773178100586,0.6609132885932922,153.59100341796875,0.3576942980289459,0.8896601796150208,28.458650588989258,0.8646005988121033,27.86151123046875,0.3899984657764435,0.8887228965759277,28.61159324645996,0.8641355633735657,36.89276123046875
0.49404746294021606,0.8764678835868835,21.16309356689453,0.6807931065559387,153.59100341796875,0.5970090627670288,0.8694979548454285,20.133981704711914,0.6603295803070068,153.59100341796875,0.35757866501808167,0.8891844749450684,28.428730010986328,0.8645572662353516,28.21990966796875,0.38872581720352173,0.8882496953010559,28.589427947998047,0.8640164732933044,37.57098388671875
0.48572590947151184,0.8797426819801331,21.174991607666016,0.6838985085487366,153.59100341796875,0.5900006890296936,0.872870147228241,20.14706802368164,0.6632919907569885,153.59100341796875,0.3501521348953247,0.8923442959785461,28.41514778137207,0.8653622269630432,26.07537841796875,0.37727636098861694,0.8919882774353027,28.634252548217773,0.8654389977455139,35.02410888671875
0.4835563600063324,0.8783562183380127,21.19898796081543,0.682866096496582,153.59100341796875,0.5901554226875305,0.8711658120155334,20.166580200195312,0.6622419357299805,153.59100341796875,0.3471807837486267,0.8913233876228333,28.621721267700195,0.8674907684326172,28.40252685546875,0.37635475397109985,0.8903603553771973,28.7965087890625,0.8670942187309265,37.37811279296875
0.4901384115219116,0.8778172135353088,21.16584014892578,0.6819255352020264,153.59100341796875,0.5944433808326721,0.8708188533782959,20.144412994384766,0.661322295665741,153.59100341796875,0.3564985990524292,0.8913906216621399,28.465307235717773,0.8656203150749207,28.32879638671875,0.38485297560691833,0.8898709416389465,28.622848510742188,0.864884614944458,37.20672607421875
0.48702603578567505,0.878483772277832,21.19875144958496,0.6828951835632324,153.59100341796875,0.5914806127548218,0.8712782859802246,20.16526222229004,0.6623576283454895,153.59100341796875,0.3528621792793274,0.8921014666557312,28.560810089111328,0.8667721748352051,28.32196044921875,0.38109636306762695,0.8910894393920898,28.736312866210938,0.8661902546882629,37.24041748046875
0.4760424792766571,0.8822835087776184,21.23233985900879,0.6862497925758362,153.59100341796875,0.5827609300613403,0.8751962780952454,20.194665908813477,0.6656419634819031,153.59100341796875,0.3295646905899048,0.8942518830299377,28.681472778320312,0.870013952255249,26.06024169921875,0.35827940702438354,0.8941750526428223,28.926193237304688,0.8703365921974182,34.67547607421875
